date,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened
2022-3-5,0,0,0,0,0,0,
2022-3-6,0,0,0,3,6,0,
2022-3-7,2,0,0,1,0,1,
2022-3-8,8,0,0,3,7,3,
2022-3-9,6,0,0,1,2,2,
2022-3-10,8,0,1,0,0,4,
2022-3-11,6,0,0,0,0,6,
2022-3-12,1,0,0,3,8,1,
2022-3-13,0,0,0,5,9,0,
2022-3-14,2,0,0,1,5,8,
2022-3-15,17,0,1,1,0,5,
2022-3-16,6,0,1,7,48,5,
2022-3-17,3,0,0,1,7,3,
2022-3-18,2,0,0,1,4,0,
2022-3-19,1,0,0,3,4,0,
2022-3-20,1,0,0,4,17,0,
2022-3-21,8,0,0,3,4,6,
2022-3-22,8,0,0,6,13,6,
2022-3-23,10,0,1,2,9,4,
2022-3-24,5,0,1,0,0,1,
2022-3-25,8,0,1,0,0,3,
2022-3-26,4,0,0,4,11,1,
2022-3-27,0,0,0,0,0,0,
2022-3-28,2,0,0,3,27,1,
2022-3-29,3,0,0,1,1,0,
2022-3-30,1,0,0,1,15,0,
2022-3-31,2,0,0,1,11,0,
2022-4-1,5,0,0,1,5,3,
2022-4-2,7,0,0,2,7,2,
2022-4-3,0,0,0,0,0,1,
2022-4-4,6,0,0,1,3,3,
2022-4-5,9,0,1,,,2,
2022-4-6,12,0,1,,,4,
2022-4-7,10,0,1,,,3,
2022-4-8,7,0,0,,,4,
2022-4-9,0,0,0,,,0,
2022-4-10,0,0,0,,,0,
2022-4-11,3,0,0,,,1,
2022-4-12,7,0,0,,,2,
2022-4-13,9,0,0,,,4,
2022-4-14,1,0,1,,,1,
2022-4-15,0,0,0,,,0,
2022-4-16,0,0,0,,,0,
2022-4-17,0,0,0,,,0,
2022-4-18,0,0,0,,,3,
2022-4-19,1,0,0,,,0,
2022-4-20,4,0,0,,,0,
2022-4-21,21,1,0,,,17,
2022-4-22,17,0,0,,,7,
2022-4-23,0,0,0,,,0,
2022-4-24,1,0,1,,,0,
2022-4-25,11,0,0,,,4,
2022-4-26,5,0,0,,,2,
2022-4-27,9,0,0,,,3,
2022-4-28,16,0,0,,,9,
2022-4-29,7,0,0,,,4,
2022-4-30,5,0,0,,,1,
2022-5-1,1,0,0,,,1,
2022-5-2,1,0,2,,,1,
2022-5-3,18,0,1,,,7,
2022-5-4,20,0,0,,,9,
2022-5-5,5,0,0,,,2,
2022-5-6,4,0,1,,,1,
2022-5-7,4,0,0,,,1,
2022-5-8,3,0,0,,,1,
2022-5-9,17,0,0,,,4,
2022-5-10,6,0,0,,,2,
2022-5-11,3,0,0,,,1,
2022-5-12,5,0,0,,,1,
2022-5-13,5,0,0,,,2,
2022-5-14,0,0,0,,,0,
2022-5-15,2,0,1,,,0,
2022-5-16,5,0,2,,,2,
2022-5-17,11,0,0,,,5,
2022-5-18,4,0,0,,,2,
2022-5-19,10,0,0,,,6,
2022-5-20,5,0,0,,,3,
2022-5-21,1,0,0,,,0,
2022-5-22,0,0,0,,,0,
2022-5-23,5,0,2,,,0,
2022-5-24,4,0,0,,,2,
2022-5-25,8,0,0,,,5,
2022-5-26,0,0,0,,,0,
2022-5-27,3,0,0,,,2,
2022-5-28,1,0,1,,,0,
2022-5-29,1,0,0,,,0,
2022-5-30,3,0,0,,,0,
2022-5-31,8,0,0,,,2,
2022-6-1,3,0,0,,,3,
2022-6-2,3,0,0,,,4,
2022-6-3,5,0,0,,,2,
2022-6-4,0,0,0,,,0,
2022-6-5,0,0,1,,,0,
2022-6-6,2,0,0,,,0,
2022-6-7,4,0,0,,,3,
2022-6-8,2,0,0,,,1,
2022-6-9,4,0,0,,,3,
2022-6-10,1,0,0,,,0,
2022-6-11,1,0,0,,,0,
2022-6-12,0,0,0,,,0,
2022-6-13,6,0,0,,,3,
2022-6-14,12,0,0,,,4,
2022-6-15,6,0,0,,,1,
2022-6-16,3,0,1,,,1,
2022-6-17,9,0,0,,,6,
2022-6-18,3,0,0,,,1,
2022-6-19,1,0,1,,,0,
2022-6-20,11,0,1,,,3,
2022-6-21,11,0,0,,,4,
2022-6-22,5,0,0,,,2,
2022-6-23,9,0,0,,,5,
2022-6-24,5,0,0,,,2,
2022-6-25,0,0,0,,,0,
2022-6-26,1,0,1,,,0,
2022-6-27,7,0,0,,,3,
2022-6-28,3,0,0,,,0,
2022-6-29,3,0,0,,,1,
2022-6-30,1,0,0,,,1,
2022-7-1,2,0,0,,,1,
2022-7-2,1,0,2,,,0,
2022-7-3,0,0,0,,,0,
2022-7-4,0,0,0,,,1,
2022-7-5,0,0,0,,,0,
2022-7-6,4,0,1,,,1,
2022-7-7,16,0,1,,,,
